#001_Date,#002_Time,#003_Programnumber,#004_Status,#005_Total Time,#006_Step1,#010_Torque1,#014_Angle1,#015_Step2,#019_Torque2,#023_Angle2,#024_Step3,#028_Torque3,#032_Angle3,#033_StepNOK,#037_TorqueNOK,#041_AngleNOK,#045_FC Error,#046_FC Counter,#042_Torque Unit,#043_Angle Unit,#047_Remark
06.04.2025,00:31:01,1,0,0.4,0,0.00,0,0,0.00,0,3,4.24,87,0,0.00,0,0,0/0,Nm,deg,
06.04.2025,00:31:03,7,0,1.4,0,0.00,0,0,0.00,0,3,0.11,4000,0,0.00,0,0,0/0,Nm,deg,
06.04.2025,00:31:30,1,0,6.3,0,0.00,0,0,0.00,0,3,4.25,3269,0,0.00,0,0,0/0,Nm,deg,
06.04.2025,00:31:38,1,0,1.5,0,0.00,0,0,0.00,0,3,4.23,402,0,0.00,0,0,0/0,Nm,deg,
06.04.2025,00:31:41,1,0,0.5,0,0.00,0,0,0.00,0,3,4.24,63,0,0.00,0,0,0/0,Nm,deg,
06.04.2025,00:31:43,7,0,1.4,0,0.00,0,0,0.00,0,3,0.00,4000,0,0.00,0,0,0/0,Nm,deg,
06.04.2025,00:31:46,1,0,2.9,0,0.00,0,0,0.00,0,3,4.41,3753,0,0.00,0,0,0/0,Nm,deg,
06.04.2025,00:32:52,5,0,1.4,0,0.00,0,0,0.00,0,3,2.25,1903,0,0.00,0,0,0/0,Nm,deg,
06.04.2025,00:32:56,5,0,1.9,0,0.00,0,0,0.00,0,3,2.28,1834,0,0.00,0,0,0/0,Nm,deg,
06.04.2025,00:32:59,5,5,1.4,0,0.00,0,0,0.00,0,0,0.00,0,1,2.34,1862,0,0/0,Nm,deg,
06.04.2025,00:33:03,7,10,1.5,0,0.00,0,0,0.00,0,0,0.00,0,1,0.27,4000,0,0/0,Nm,deg,
06.04.2025,00:33:06,5,0,1.9,0,0.00,0,0,0.00,0,3,2.21,1877,0,0.00,0,0,0/0,Nm,deg,
06.04.2025,00:33:09,5,0,1.6,0,0.00,0,0,0.00,0,3,2.20,2053,0,0.00,0,0,0/0,Nm,deg,
06.04.2025,00:33:20,5,0,1.4,0,0.00,0,0,0.00,0,3,2.20,1978,0,0.00,0,0,0/0,Nm,deg,
06.04.2025,00:33:23,5,0,1.6,0,0.00,0,0,0.00,0,3,2.19,2493,0,0.00,0,0,0/0,Nm,deg,
06.04.2025,00:33:27,5,0,2.0,0,0.00,0,0,0.00,0,3,2.21,3388,0,0.00,0,0,0/0,Nm,deg,
06.04.2025,00:33:30,5,0,1.0,0,0.00,0,0,0.00,0,3,2.21,1321,0,0.00,0,0,0/0,Nm,deg,
06.04.2025,00:33:32,7,10,1.3,0,0.00,0,0,0.00,0,0,0.00,0,1,1.28,3322,0,0/0,Nm,deg,
06.04.2025,00:33:36,5,0,1.4,0,0.00,0,0,0.00,0,3,2.19,2025,0,0.00,0,0,0/0,Nm,deg,
06.04.2025,00:35:54,5,0,1.3,0,0.00,0,0,0.00,0,3,2.20,1780,0,0.00,0,0,0/0,Nm,deg,
06.04.2025,00:35:57,5,0,2.1,0,0.00,0,0,0.00,0,3,2.29,2052,0,0.00,0,0,0/0,Nm,deg,
06.04.2025,00:36:01,5,0,1.7,0,0.00,0,0,0.00,0,3,2.25,2137,0,0.00,0,0,0/0,Nm,deg,
06.04.2025,00:36:04,5,0,1.6,0,0.00,0,0,0.00,0,3,2.26,1676,0,0.00,0,0,0/0,Nm,deg,
06.04.2025,00:36:07,5,0,1.5,0,0.00,0,0,0.00,0,3,2.20,2112,0,0.00,0,0,0/0,Nm,deg,
06.04.2025,00:36:14,5,0,1.4,0,0.00,0,0,0.00,0,3,2.17,2009,0,0.00,0,0,0/0,Nm,deg,
06.04.2025,00:36:17,5,0,1.6,0,0.00,0,0,0.00,0,3,2.20,2573,0,0.00,0,0,0/0,Nm,deg,
06.04.2025,00:36:21,5,0,2.2,0,0.00,0,0,0.00,0,3,2.20,3417,0,0.00,0,0,0/0,Nm,deg,
06.04.2025,00:38:48,5,0,1.3,0,0.00,0,0,0.00,0,3,2.24,1761,0,0.00,0,0,0/0,Nm,deg,
06.04.2025,00:38:50,5,0,1.9,0,0.00,0,0,0.00,0,3,2.20,1843,0,0.00,0,0,0/0,Nm,deg,
06.04.2025,00:38:53,5,0,1.5,0,0.00,0,0,0.00,0,3,2.26,1949,0,0.00,0,0,0/0,Nm,deg,
06.04.2025,00:38:57,5,0,1.9,0,0.00,0,0,0.00,0,3,2.29,1999,0,0.00,0,0,0/0,Nm,deg,
06.04.2025,00:39:01,5,0,1.4,0,0.00,0,0,0.00,0,3,2.20,2059,0,0.00,0,0,0/0,Nm,deg,
06.04.2025,00:39:07,5,0,1.4,0,0.00,0,0,0.00,0,3,2.20,2067,0,0.00,0,0,0/0,Nm,deg,
06.04.2025,00:39:10,5,0,1.7,0,0.00,0,0,0.00,0,3,2.17,2677,0,0.00,0,0,0/0,Nm,deg,
06.04.2025,00:39:14,5,0,1.9,0,0.00,0,0,0.00,0,3,2.20,3195,0,0.00,0,0,0/0,Nm,deg,
06.04.2025,00:40:58,5,0,1.7,0,0.00,0,0,0.00,0,3,2.22,1880,0,0.00,0,0,0/0,Nm,deg,
06.04.2025,00:41:01,5,0,1.9,0,0.00,0,0,0.00,0,3,2.22,1915,0,0.00,0,0,0/0,Nm,deg,
06.04.2025,00:41:05,5,0,1.5,0,0.00,0,0,0.00,0,3,2.23,2029,0,0.00,0,0,0/0,Nm,deg,
06.04.2025,00:41:08,5,0,1.7,0,0.00,0,0,0.00,0,3,2.21,2032,0,0.00,0,0,0/0,Nm,deg,
06.04.2025,00:41:11,5,0,1.3,0,0.00,0,0,0.00,0,3,2.20,1712,0,0.00,0,0,0/0,Nm,deg,
06.04.2025,00:41:21,5,0,1.4,0,0.00,0,0,0.00,0,3,2.20,1973,0,0.00,0,0,0/0,Nm,deg,
06.04.2025,00:41:24,5,0,1.9,0,0.00,0,0,0.00,0,3,2.20,3164,0,0.00,0,0,0/0,Nm,deg,
06.04.2025,00:41:29,5,0,2.0,0,0.00,0,0,0.00,0,3,2.20,3459,0,0.00,0,0,0/0,Nm,deg,
06.04.2025,00:44:19,5,0,1.4,0,0.00,0,0,0.00,0,3,2.29,1920,0,0.00,0,0,0/0,Nm,deg,
06.04.2025,00:44:23,5,0,1.6,0,0.00,0,0,0.00,0,3,2.24,1835,0,0.00,0,0,0/0,Nm,deg,
06.04.2025,00:44:26,5,0,1.4,0,0.00,0,0,0.00,0,3,2.24,1630,0,0.00,0,0,0/0,Nm,deg,
06.04.2025,00:44:29,5,0,1.3,0,0.00,0,0,0.00,0,3,2.23,1863,0,0.00,0,0,0/0,Nm,deg,
06.04.2025,00:44:32,5,0,1.4,0,0.00,0,0,0.00,0,3,2.20,1883,0,0.00,0,0,0/0,Nm,deg,
06.04.2025,00:44:38,5,0,1.3,0,0.00,0,0,0.00,0,3,2.17,1707,0,0.00,0,0,0/0,Nm,deg,
06.04.2025,00:44:41,5,0,1.7,0,0.00,0,0,0.00,0,3,2.20,2786,0,0.00,0,0,0/0,Nm,deg,
06.04.2025,00:44:46,5,0,1.8,0,0.00,0,0,0.00,0,3,2.20,3163,0,0.00,0,0,0/0,Nm,deg,
06.04.2025,00:47:01,5,0,1.3,0,0.00,0,0,0.00,0,3,2.21,1696,0,0.00,0,0,0/0,Nm,deg,
06.04.2025,00:47:04,5,0,5.1,0,0.00,0,0,0.00,0,3,2.27,2070,0,0.00,0,0,0/0,Nm,deg,
06.04.2025,00:47:11,5,0,1.6,0,0.00,0,0,0.00,0,3,2.26,1966,0,0.00,0,0,0/0,Nm,deg,
06.04.2025,00:47:14,5,0,1.6,0,0.00,0,0,0.00,0,3,2.26,1591,0,0.00,0,0,0/0,Nm,deg,
06.04.2025,00:47:17,5,0,1.2,0,0.00,0,0,0.00,0,3,2.20,1744,0,0.00,0,0,0/0,Nm,deg,
06.04.2025,00:47:24,5,0,1.3,0,0.00,0,0,0.00,0,3,2.21,1911,0,0.00,0,0,0/0,Nm,deg,
06.04.2025,00:47:28,5,0,1.6,0,0.00,0,0,0.00,0,3,2.20,2553,0,0.00,0,0,0/0,Nm,deg,
06.04.2025,00:47:33,5,0,2.0,0,0.00,0,0,0.00,0,3,2.20,3432,0,0.00,0,0,0/0,Nm,deg,
06.04.2025,00:49:57,5,0,1.4,0,0.00,0,0,0.00,0,3,2.21,1794,0,0.00,0,0,0/0,Nm,deg,
06.04.2025,00:50:01,5,0,1.5,0,0.00,0,0,0.00,0,3,2.26,1791,0,0.00,0,0,0/0,Nm,deg,
06.04.2025,00:50:04,5,0,1.5,0,0.00,0,0,0.00,0,3,2.26,1696,0,0.00,0,0,0/0,Nm,deg,
06.04.2025,00:50:07,5,0,1.8,0,0.00,0,0,0.00,0,3,2.17,1809,0,0.00,0,0,0/0,Nm,deg,
06.04.2025,00:50:11,5,0,1.3,0,0.00,0,0,0.00,0,3,2.20,1771,0,0.00,0,0,0/0,Nm,deg,
06.04.2025,00:50:17,5,0,1.4,0,0.00,0,0,0.00,0,3,2.20,1852,0,0.00,0,0,0/0,Nm,deg,
06.04.2025,00:50:20,5,0,1.7,0,0.00,0,0,0.00,0,3,2.18,2654,0,0.00,0,0,0/0,Nm,deg,
06.04.2025,00:50:24,5,0,1.9,0,0.00,0,0,0.00,0,3,2.20,3187,0,0.00,0,0,0/0,Nm,deg,
06.04.2025,00:53:25,5,0,1.5,0,0.00,0,0,0.00,0,3,2.28,1703,0,0.00,0,0,0/0,Nm,deg,
06.04.2025,00:53:29,5,0,1.7,0,0.00,0,0,0.00,0,3,2.21,1745,0,0.00,0,0,0/0,Nm,deg,
06.04.2025,00:53:32,5,0,1.4,0,0.00,0,0,0.00,0,3,2.24,1701,0,0.00,0,0,0/0,Nm,deg,
06.04.2025,00:53:35,5,0,1.8,0,0.00,0,0,0.00,0,3,2.28,2056,0,0.00,0,0,0/0,Nm,deg,
06.04.2025,00:53:38,5,0,1.4,0,0.00,0,0,0.00,0,3,2.20,2061,0,0.00,0,0,0/0,Nm,deg,
06.04.2025,00:53:45,5,0,1.3,0,0.00,0,0,0.00,0,3,2.20,1911,0,0.00,0,0,0/0,Nm,deg,
06.04.2025,00:53:48,5,0,1.6,0,0.00,0,0,0.00,0,3,2.17,2485,0,0.00,0,0,0/0,Nm,deg,
06.04.2025,00:53:53,5,0,1.9,0,0.00,0,0,0.00,0,3,2.20,3268,0,0.00,0,0,0/0,Nm,deg,
06.04.2025,00:56:38,5,0,1.4,0,0.00,0,0,0.00,0,3,2.20,1746,0,0.00,0,0,0/0,Nm,deg,
06.04.2025,00:56:41,5,0,1.7,0,0.00,0,0,0.00,0,3,2.21,1945,0,0.00,0,0,0/0,Nm,deg,
06.04.2025,00:56:45,5,0,1.4,0,0.00,0,0,0.00,0,3,2.20,1602,0,0.00,0,0,0/0,Nm,deg,
06.04.2025,00:56:48,5,0,1.9,0,0.00,0,0,0.00,0,3,2.29,2053,0,0.00,0,0,0/0,Nm,deg,
06.04.2025,00:56:52,5,0,1.6,0,0.00,0,0,0.00,0,3,2.23,2238,0,0.00,0,0,0/0,Nm,deg,
06.04.2025,00:57:00,5,0,1.3,0,0.00,0,0,0.00,0,3,2.20,1838,0,0.00,0,0,0/0,Nm,deg,
06.04.2025,00:57:03,5,0,1.7,0,0.00,0,0,0.00,0,3,2.20,2744,0,0.00,0,0,0/0,Nm,deg,
06.04.2025,00:57:07,5,0,1.9,0,0.00,0,0,0.00,0,3,2.17,3183,0,0.00,0,0,0/0,Nm,deg,
06.04.2025,01:01:25,5,0,1.4,0,0.00,0,0,0.00,0,3,2.19,1644,0,0.00,0,0,0/0,Nm,deg,
06.04.2025,01:01:28,5,0,1.8,0,0.00,0,0,0.00,0,3,2.19,1842,0,0.00,0,0,0/0,Nm,deg,
06.04.2025,01:01:33,5,0,1.5,0,0.00,0,0,0.00,0,3,2.28,1848,0,0.00,0,0,0/0,Nm,deg,
06.04.2025,01:01:37,5,5,1.3,0,0.00,0,0,0.00,0,0,0.00,0,1,2.33,1842,0,0/0,Nm,deg,
06.04.2025,01:01:40,7,10,1.0,0,0.00,0,0,0.00,0,0,0.00,0,1,0.11,2484,0,0/0,Nm,deg,
06.04.2025,01:01:42,5,0,1.4,0,0.00,0,0,0.00,0,3,2.20,1930,0,0.00,0,0,0/0,Nm,deg,
06.04.2025,01:01:49,5,0,1.4,0,0.00,0,0,0.00,0,3,2.18,2006,0,0.00,0,0,0/0,Nm,deg,
06.04.2025,01:01:53,5,0,1.5,0,0.00,0,0,0.00,0,3,2.20,2417,0,0.00,0,0,0/0,Nm,deg,
06.04.2025,01:01:57,5,0,2.0,0,0.00,0,0,0.00,0,3,2.20,3198,0,0.00,0,0,0/0,Nm,deg,
06.04.2025,01:02:36,5,2,0.4,0,0.00,0,0,0.00,0,0,0.00,0,1,2.20,64,0,0/0,Nm,deg,
06.04.2025,01:02:39,7,10,1.4,0,0.00,0,0,0.00,0,0,0.00,0,1,1.46,3822,0,0/0,Nm,deg,
06.04.2025,01:02:42,5,0,1.3,0,0.00,0,0,0.00,0,3,2.20,1888,0,0.00,0,0,0/0,Nm,deg,
06.04.2025,01:04:16,5,5,1.4,0,0.00,0,0,0.00,0,0,0.00,0,1,2.35,1729,0,0/0,Nm,deg,
06.04.2025,01:04:19,7,10,1.3,0,0.00,0,0,0.00,0,0,0.00,0,1,0.12,3552,0,0/0,Nm,deg,
06.04.2025,01:04:23,5,0,2.0,0,0.00,0,0,0.00,0,3,2.22,1967,0,0.00,0,0,0/0,Nm,deg,
06.04.2025,01:04:26,5,5,1.5,0,0.00,0,0,0.00,0,0,0.00,0,1,2.36,1731,0,0/0,Nm,deg,
06.04.2025,01:04:30,7,10,1.1,0,0.00,0,0,0.00,0,0,0.00,0,1,0.14,2678,0,0/0,Nm,deg,
06.04.2025,01:04:32,5,0,1.6,0,0.00,0,0,0.00,0,3,2.26,1855,0,0.00,0,0,0/0,Nm,deg,
06.04.2025,01:04:36,5,0,1.4,0,0.00,0,0,0.00,0,3,2.20,1818,0,0.00,0,0,0/0,Nm,deg,
06.04.2025,01:04:43,5,0,1.4,0,0.00,0,0,0.00,0,3,2.23,2047,0,0.00,0,0,0/0,Nm,deg,
06.04.2025,01:04:45,5,0,1.7,0,0.00,0,0,0.00,0,3,2.20,2616,0,0.00,0,0,0/0,Nm,deg,
06.04.2025,01:04:53,5,0,2.0,0,0.00,0,0,0.00,0,3,2.20,3386,0,0.00,0,0,0/0,Nm,deg,
06.04.2025,01:05:29,5,2,0.4,0,0.00,0,0,0.00,0,0,0.00,0,1,2.17,12,0,0/0,Nm,deg,
06.04.2025,01:05:31,7,10,1.2,0,0.00,0,0,0.00,0,0,0.00,0,1,1.71,3220,0,0/0,Nm,deg,
06.04.2025,01:05:34,5,0,1.4,0,0.00,0,0,0.00,0,3,2.20,2182,0,0.00,0,0,0/0,Nm,deg,
06.04.2025,01:05:37,5,10,2.0,0,0.00,0,0,0.00,0,0,0.00,0,1,0.00,1412,0,0/0,Nm,deg,
06.04.2025,01:05:40,7,10,1.3,0,0.00,0,0,0.00,0,0,0.00,0,1,1.65,3533,0,0/0,Nm,deg,
06.04.2025,01:05:43,5,0,1.3,0,0.00,0,0,0.00,0,3,2.21,1882,0,0.00,0,0,0/0,Nm,deg,
06.04.2025,01:07:26,5,0,1.3,0,0.00,0,0,0.00,0,3,2.27,1776,0,0.00,0,0,0/0,Nm,deg,
06.04.2025,01:07:28,5,0,1.1,0,0.00,0,0,0.00,0,3,2.21,1484,0,0.00,0,0,0/0,Nm,deg,
06.04.2025,01:07:31,7,10,1.3,0,0.00,0,0,0.00,0,0,0.00,0,1,0.17,3356,0,0/0,Nm,deg,
06.04.2025,01:07:33,5,0,1.4,0,0.00,0,0,0.00,0,3,2.20,1871,0,0.00,0,0,0/0,Nm,deg,
06.04.2025,01:07:37,5,0,1.4,0,0.00,0,0,0.00,0,3,2.20,1853,0,0.00,0,0,0/0,Nm,deg,
06.04.2025,01:07:39,5,0,1.3,0,0.00,0,0,0.00,0,3,2.20,1754,0,0.00,0,0,0/0,Nm,deg,
06.04.2025,01:07:46,5,0,1.6,0,0.00,0,0,0.00,0,3,2.20,2472,0,0.00,0,0,0/0,Nm,deg,
06.04.2025,01:07:49,5,0,1.7,0,0.00,0,0,0.00,0,3,2.20,2576,0,0.00,0,0,0/0,Nm,deg,
06.04.2025,01:07:53,5,0,2.0,0,0.00,0,0,0.00,0,3,2.20,3248,0,0.00,0,0,0/0,Nm,deg,
06.04.2025,01:08:31,5,2,0.4,0,0.00,0,0,0.00,0,0,0.00,0,1,2.20,36,0,0/0,Nm,deg,
06.04.2025,01:08:33,7,10,1.2,0,0.00,0,0,0.00,0,0,0.00,0,1,1.34,3035,0,0/0,Nm,deg,
06.04.2025,01:08:35,5,0,1.3,0,0.00,0,0,0.00,0,3,2.20,1779,0,0.00,0,0,0/0,Nm,deg,
06.04.2025,01:08:38,5,2,0.4,0,0.00,0,0,0.00,0,0,0.00,0,1,2.20,27,0,0/0,Nm,deg,
06.04.2025,01:10:15,5,0,1.3,0,0.00,0,0,0.00,0,3,2.20,1699,0,0.00,0,0,0/0,Nm,deg,
06.04.2025,01:10:17,5,0,1.7,0,0.00,0,0,0.00,0,3,2.26,1749,0,0.00,0,0,0/0,Nm,deg,
06.04.2025,01:10:21,5,0,1.5,0,0.00,0,0,0.00,0,3,2.17,1954,0,0.00,0,0,0/0,Nm,deg,
06.04.2025,01:10:25,5,0,1.5,0,0.00,0,0,0.00,0,3,2.24,2019,0,0.00,0,0,0/0,Nm,deg,
06.04.2025,01:10:29,5,0,1.3,0,0.00,0,0,0.00,0,3,2.20,1805,0,0.00,0,0,0/0,Nm,deg,
06.04.2025,01:10:36,5,0,1.4,0,0.00,0,0,0.00,0,3,2.20,1916,0,0.00,0,0,0/0,Nm,deg,
