#001_Date,#002_Time,#003_Programnumber,#004_Status,#005_Total Time,#006_Step1,#010_Torque1,#014_Angle1,#015_Step2,#019_Torque2,#023_Angle2,#024_Step3,#028_Torque3,#032_Angle3,#033_StepNOK,#037_TorqueNOK,#041_AngleNOK,#045_FC Error,#046_FC Counter,#042_Torque Unit,#043_Angle Unit,#047_Remark
05.04.2025,00:20:35,5,0,1.2,0,0.00,0,0,0.00,0,3,2.20,1768,0,0.00,0,0,0/0,Nm,deg,
05.04.2025,00:20:39,5,0,1.9,0,0.00,0,0,0.00,0,3,2.20,3187,0,0.00,0,0,0/0,Nm,deg,
05.04.2025,00:24:10,5,0,5.4,0,0.00,0,0,0.00,0,3,2.17,2050,0,0.00,0,0,0/0,Nm,deg,
05.04.2025,00:24:17,5,0,2.0,0,0.00,0,0,0.00,0,3,2.20,1915,0,0.00,0,0,0/0,Nm,deg,
05.04.2025,00:24:21,5,0,1.6,0,0.00,0,0,0.00,0,3,2.21,1908,0,0.00,0,0,0/0,Nm,deg,
05.04.2025,00:24:24,5,0,1.5,0,0.00,0,0,0.00,0,3,2.21,1781,0,0.00,0,0,0/0,Nm,deg,
05.04.2025,00:24:27,5,0,1.4,0,0.00,0,0,0.00,0,3,2.20,2073,0,0.00,0,0,0/0,Nm,deg,
05.04.2025,00:24:34,5,0,1.6,0,0.00,0,0,0.00,0,3,2.20,2575,0,0.00,0,0,0/0,Nm,deg,
05.04.2025,00:24:36,5,0,1.4,0,0.00,0,0,0.00,0,3,2.20,2204,0,0.00,0,0,0/0,Nm,deg,
05.04.2025,00:24:40,5,0,2.1,0,0.00,0,0,0.00,0,3,2.20,3562,0,0.00,0,0,0/0,Nm,deg,
05.04.2025,00:26:29,5,0,1.9,0,0.00,0,0,0.00,0,3,2.25,1992,0,0.00,0,0,0/0,Nm,deg,
05.04.2025,00:26:33,5,0,1.8,0,0.00,0,0,0.00,0,3,2.18,1876,0,0.00,0,0,0/0,Nm,deg,
05.04.2025,00:26:37,5,0,1.5,0,0.00,0,0,0.00,0,3,2.24,1795,0,0.00,0,0,0/0,Nm,deg,
05.04.2025,00:26:40,5,0,2.8,0,0.00,0,0,0.00,0,3,2.17,3374,0,0.00,0,0,0/0,Nm,deg,
05.04.2025,00:26:45,5,0,1.6,0,0.00,0,0,0.00,0,3,2.18,1876,0,0.00,0,0,0/0,Nm,deg,
05.04.2025,00:26:52,5,0,1.7,0,0.00,0,0,0.00,0,3,2.20,2745,0,0.00,0,0,0/0,Nm,deg,
05.04.2025,00:26:55,5,0,1.3,0,0.00,0,0,0.00,0,3,2.20,1802,0,0.00,0,0,0/0,Nm,deg,
05.04.2025,00:26:59,5,0,1.9,0,0.00,0,0,0.00,0,3,2.20,3263,0,0.00,0,0,0/0,Nm,deg,
05.04.2025,00:29:23,5,0,1.5,0,0.00,0,0,0.00,0,3,2.22,1844,0,0.00,0,0,0/0,Nm,deg,
05.04.2025,00:29:26,5,0,1.7,0,0.00,0,0,0.00,0,3,2.26,1747,0,0.00,0,0,0/0,Nm,deg,
05.04.2025,00:29:30,5,0,1.6,0,0.00,0,0,0.00,0,3,2.30,2063,0,0.00,0,0,0/0,Nm,deg,
05.04.2025,00:29:34,5,0,1.8,0,0.00,0,0,0.00,0,3,2.29,1788,0,0.00,0,0,0/0,Nm,deg,
05.04.2025,00:29:38,5,0,1.6,0,0.00,0,0,0.00,0,3,2.24,2188,0,0.00,0,0,0/0,Nm,deg,
05.04.2025,00:29:45,5,0,1.4,0,0.00,0,0,0.00,0,3,2.20,2005,0,0.00,0,0,0/0,Nm,deg,
05.04.2025,00:29:48,5,0,1.6,0,0.00,0,0,0.00,0,3,2.20,2532,0,0.00,0,0,0/0,Nm,deg,
05.04.2025,00:29:52,5,0,2.1,0,0.00,0,0,0.00,0,3,2.17,3205,0,0.00,0,0,0/0,Nm,deg,
05.04.2025,00:35:35,1,0,2.4,0,0.00,0,0,0.00,0,3,4.33,2936,0,0.00,0,0,0/0,Nm,deg,
05.04.2025,00:35:39,7,0,1.4,0,0.00,0,0,0.00,0,3,0.04,4000,0,0.00,0,0,0/0,Nm,deg,
05.04.2025,00:35:42,1,0,2.8,0,0.00,0,0,0.00,0,3,4.39,3697,0,0.00,0,0,0/0,Nm,deg,
05.04.2025,00:35:47,1,0,0.4,0,0.00,0,0,0.00,0,3,4.27,40,0,0.00,0,0,0/0,Nm,deg,
05.04.2025,00:36:57,5,0,1.9,0,0.00,0,0,0.00,0,3,2.18,2586,0,0.00,0,0,0/0,Nm,deg,
05.04.2025,00:37:01,5,0,2.0,0,0.00,0,0,0.00,0,3,2.24,2371,0,0.00,0,0,0/0,Nm,deg,
05.04.2025,00:37:04,5,0,1.4,0,0.00,0,0,0.00,0,3,2.28,1843,0,0.00,0,0,0/0,Nm,deg,
05.04.2025,00:37:08,5,0,1.6,0,0.00,0,0,0.00,0,3,2.21,1860,0,0.00,0,0,0/0,Nm,deg,
05.04.2025,00:37:11,5,0,1.4,0,0.00,0,0,0.00,0,3,2.25,2054,0,0.00,0,0,0/0,Nm,deg,
05.04.2025,00:37:18,5,0,1.5,0,0.00,0,0,0.00,0,3,2.20,2417,0,0.00,0,0,0/0,Nm,deg,
05.04.2025,00:37:21,5,0,1.3,0,0.00,0,0,0.00,0,3,2.26,1940,0,0.00,0,0,0/0,Nm,deg,
05.04.2025,00:37:25,5,0,2.0,0,0.00,0,0,0.00,0,3,2.20,3358,0,0.00,0,0,0/0,Nm,deg,
05.04.2025,00:39:22,5,0,1.4,0,0.00,0,0,0.00,0,3,2.21,1858,0,0.00,0,0,0/0,Nm,deg,
05.04.2025,00:39:25,5,0,1.7,0,0.00,0,0,0.00,0,3,2.24,1935,0,0.00,0,0,0/0,Nm,deg,
05.04.2025,00:39:28,5,0,1.3,0,0.00,0,0,0.00,0,3,2.30,1680,0,0.00,0,0,0/0,Nm,deg,
05.04.2025,00:39:31,5,0,1.2,0,0.00,0,0,0.00,0,3,2.26,1638,0,0.00,0,0,0/0,Nm,deg,
05.04.2025,00:39:34,5,0,1.4,0,0.00,0,0,0.00,0,3,2.20,2001,0,0.00,0,0,0/0,Nm,deg,
05.04.2025,00:39:41,5,0,1.3,0,0.00,0,0,0.00,0,3,2.28,1805,0,0.00,0,0,0/0,Nm,deg,
05.04.2025,00:39:43,5,0,1.7,0,0.00,0,0,0.00,0,3,2.20,2617,0,0.00,0,0,0/0,Nm,deg,
05.04.2025,00:39:47,5,0,1.9,0,0.00,0,0,0.00,0,3,2.20,3159,0,0.00,0,0,0/0,Nm,deg,
05.04.2025,00:41:43,5,0,1.7,0,0.00,0,0,0.00,0,3,2.22,2054,0,0.00,0,0,0/0,Nm,deg,
05.04.2025,00:41:47,5,0,1.9,0,0.00,0,0,0.00,0,3,2.23,1854,0,0.00,0,0,0/0,Nm,deg,
05.04.2025,00:41:50,5,0,1.7,0,0.00,0,0,0.00,0,3,2.26,1998,0,0.00,0,0,0/0,Nm,deg,
05.04.2025,00:41:54,5,0,1.8,0,0.00,0,0,0.00,0,3,2.24,1921,0,0.00,0,0,0/0,Nm,deg,
05.04.2025,00:41:58,5,0,1.2,0,0.00,0,0,0.00,0,3,2.21,1629,0,0.00,0,0,0/0,Nm,deg,
05.04.2025,00:42:05,5,0,1.7,0,0.00,0,0,0.00,0,3,2.20,2518,0,0.00,0,0,0/0,Nm,deg,
05.04.2025,00:42:08,5,0,1.2,0,0.00,0,0,0.00,0,3,2.22,1799,0,0.00,0,0,0/0,Nm,deg,
05.04.2025,00:42:13,5,0,1.9,0,0.00,0,0,0.00,0,3,2.20,3276,0,0.00,0,0,0/0,Nm,deg,
05.04.2025,00:44:45,5,0,1.4,0,0.00,0,0,0.00,0,3,2.30,1775,0,0.00,0,0,0/0,Nm,deg,
05.04.2025,00:44:49,5,0,1.9,0,0.00,0,0,0.00,0,3,2.21,1724,0,0.00,0,0,0/0,Nm,deg,
05.04.2025,00:44:52,5,0,1.4,0,0.00,0,0,0.00,0,3,2.25,1856,0,0.00,0,0,0/0,Nm,deg,
05.04.2025,00:44:55,5,0,1.5,0,0.00,0,0,0.00,0,3,2.26,1897,0,0.00,0,0,0/0,Nm,deg,
05.04.2025,00:45:02,5,5,1.2,0,0.00,0,0,0.00,0,0,0.00,0,1,2.34,1659,0,0/0,Nm,deg,
05.04.2025,00:45:08,7,10,1.1,0,0.00,0,0,0.00,0,0,0.00,0,1,0.09,2684,0,0/0,Nm,deg,
05.04.2025,00:45:11,5,3,2.6,0,0.00,0,0,0.00,0,0,0.00,0,1,0.00,5002,0,0/0,Nm,deg,
05.04.2025,00:45:15,7,0,1.4,0,0.00,0,0,0.00,0,3,0.00,4000,0,0.00,0,0,0/0,Nm,deg,
05.04.2025,00:45:18,5,0,1.7,0,0.00,0,0,0.00,0,3,2.19,2428,0,0.00,0,0,0/0,Nm,deg,
05.04.2025,00:45:22,5,0,1.3,0,0.00,0,0,0.00,0,3,2.20,1843,0,0.00,0,0,0/0,Nm,deg,
05.04.2025,00:45:28,5,0,1.9,0,0.00,0,0,0.00,0,3,2.20,3255,0,0.00,0,0,0/0,Nm,deg,
05.04.2025,00:47:05,5,2,0.6,0,0.00,0,0,0.00,0,0,0.00,0,1,2.25,861,0,0/0,Nm,deg,
05.04.2025,00:47:08,7,10,1.5,0,0.00,0,0,0.00,0,0,0.00,0,1,0.02,4000,0,0/0,Nm,deg,
05.04.2025,00:47:10,5,0,2.3,0,0.00,0,0,0.00,0,3,2.27,4008,0,0.00,0,0,0/0,Nm,deg,
05.04.2025,00:49:07,5,0,1.6,0,0.00,0,0,0.00,0,3,2.23,1870,0,0.00,0,0,0/0,Nm,deg,
05.04.2025,00:49:10,5,0,1.8,0,0.00,0,0,0.00,0,3,2.21,1691,0,0.00,0,0,0/0,Nm,deg,
05.04.2025,00:49:14,5,0,1.3,0,0.00,0,0,0.00,0,3,2.20,1827,0,0.00,0,0,0/0,Nm,deg,
05.04.2025,00:49:17,5,0,1.3,0,0.00,0,0,0.00,0,3,2.21,1551,0,0.00,0,0,0/0,Nm,deg,
05.04.2025,00:49:21,5,0,1.2,0,0.00,0,0,0.00,0,3,2.20,1712,0,0.00,0,0,0/0,Nm,deg,
05.04.2025,00:49:28,5,0,1.7,0,0.00,0,0,0.00,0,3,2.20,2659,0,0.00,0,0,0/0,Nm,deg,
05.04.2025,00:49:31,5,0,1.3,0,0.00,0,0,0.00,0,3,2.18,1762,0,0.00,0,0,0/0,Nm,deg,
05.04.2025,00:49:35,5,0,1.9,0,0.00,0,0,0.00,0,3,2.20,3038,0,0.00,0,0,0/0,Nm,deg,
05.04.2025,00:51:48,5,0,1.6,0,0.00,0,0,0.00,0,3,2.23,1878,0,0.00,0,0,0/0,Nm,deg,
05.04.2025,00:51:51,5,0,1.8,0,0.00,0,0,0.00,0,3,2.31,2067,0,0.00,0,0,0/0,Nm,deg,
05.04.2025,00:51:55,5,0,1.6,0,0.00,0,0,0.00,0,3,2.24,1682,0,0.00,0,0,0/0,Nm,deg,
05.04.2025,00:51:59,5,0,1.8,0,0.00,0,0,0.00,0,3,2.25,1804,0,0.00,0,0,0/0,Nm,deg,
05.04.2025,00:52:02,5,5,1.4,0,0.00,0,0,0.00,0,0,0.00,0,1,2.32,1973,0,0/0,Nm,deg,
05.04.2025,00:52:09,7,10,1.1,0,0.00,0,0,0.00,0,0,0.00,0,1,0.11,2760,0,0/0,Nm,deg,
05.04.2025,00:52:12,5,0,1.3,0,0.00,0,0,0.00,0,3,2.24,1843,0,0.00,0,0,0/0,Nm,deg,
05.04.2025,00:52:14,5,0,1.6,0,0.00,0,0,0.00,0,3,2.20,2556,0,0.00,0,0,0/0,Nm,deg,
05.04.2025,00:52:19,5,0,2.1,0,0.00,0,0,0.00,0,3,2.20,3589,0,0.00,0,0,0/0,Nm,deg,
05.04.2025,00:52:22,5,2,0.7,0,0.00,0,0,0.00,0,0,0.00,0,1,2.19,711,0,0/0,Nm,deg,
05.04.2025,00:52:25,7,10,1.3,0,0.00,0,0,0.00,0,0,0.00,0,1,1.43,3534,0,0/0,Nm,deg,
05.04.2025,00:52:27,5,0,1.4,0,0.00,0,0,0.00,0,3,2.29,1828,0,0.00,0,0,0/0,Nm,deg,
05.04.2025,00:58:32,5,0,1.7,0,0.00,0,0,0.00,0,3,2.28,2114,0,0.00,0,0,0/0,Nm,deg,
05.04.2025,00:58:36,5,0,2.2,0,0.00,0,0,0.00,0,3,2.24,2065,0,0.00,0,0,0/0,Nm,deg,
05.04.2025,00:58:40,5,0,1.8,0,0.00,0,0,0.00,0,3,2.24,1849,0,0.00,0,0,0/0,Nm,deg,
05.04.2025,00:58:43,5,0,2.1,0,0.00,0,0,0.00,0,3,2.24,2030,0,0.00,0,0,0/0,Nm,deg,
05.04.2025,00:58:47,5,0,1.3,0,0.00,0,0,0.00,0,3,2.23,1829,0,0.00,0,0,0/0,Nm,deg,
05.04.2025,00:58:54,5,0,1.7,0,0.00,0,0,0.00,0,3,2.17,2513,0,0.00,0,0,0/0,Nm,deg,
05.04.2025,00:58:58,5,0,1.4,0,0.00,0,0,0.00,0,3,2.20,1938,0,0.00,0,0,0/0,Nm,deg,
05.04.2025,00:59:02,5,0,1.9,0,0.00,0,0,0.00,0,3,2.20,3263,0,0.00,0,0,0/0,Nm,deg,
05.04.2025,01:01:09,5,0,4.3,0,0.00,0,0,0.00,0,3,2.17,1934,0,0.00,0,0,0/0,Nm,deg,
05.04.2025,01:01:16,5,0,3.9,0,0.00,0,0,0.00,0,3,2.20,1870,0,0.00,0,0,0/0,Nm,deg,
05.04.2025,01:01:23,5,0,1.5,0,0.00,0,0,0.00,0,3,2.20,1966,0,0.00,0,0,0/0,Nm,deg,
05.04.2025,01:01:27,5,0,2.1,0,0.00,0,0,0.00,0,3,2.25,2143,0,0.00,0,0,0/0,Nm,deg,
05.04.2025,01:01:30,5,0,1.3,0,0.00,0,0,0.00,0,3,2.20,1779,0,0.00,0,0,0/0,Nm,deg,
05.04.2025,01:01:37,5,0,1.4,0,0.00,0,0,0.00,0,3,2.19,2028,0,0.00,0,0,0/0,Nm,deg,
05.04.2025,01:01:41,5,0,1.7,0,0.00,0,0,0.00,0,3,2.17,2650,0,0.00,0,0,0/0,Nm,deg,
05.04.2025,01:01:46,5,0,2.0,0,0.00,0,0,0.00,0,3,2.20,3441,0,0.00,0,0,0/0,Nm,deg,
05.04.2025,01:03:36,5,0,1.6,0,0.00,0,0,0.00,0,3,2.26,1831,0,0.00,0,0,0/0,Nm,deg,
05.04.2025,01:03:40,5,0,2.2,0,0.00,0,0,0.00,0,3,2.29,2135,0,0.00,0,0,0/0,Nm,deg,
05.04.2025,01:03:44,5,0,1.4,0,0.00,0,0,0.00,0,3,2.20,1952,0,0.00,0,0,0/0,Nm,deg,
05.04.2025,01:03:47,5,0,1.6,0,0.00,0,0,0.00,0,3,2.24,1747,0,0.00,0,0,0/0,Nm,deg,
05.04.2025,01:03:51,5,0,1.2,0,0.00,0,0,0.00,0,3,2.20,1656,0,0.00,0,0,0/0,Nm,deg,
05.04.2025,01:03:58,5,0,1.6,0,0.00,0,0,0.00,0,3,2.20,2449,0,0.00,0,0,0/0,Nm,deg,
05.04.2025,01:04:01,5,0,1.4,0,0.00,0,0,0.00,0,3,2.25,2209,0,0.00,0,0,0/0,Nm,deg,
05.04.2025,01:04:08,5,0,1.8,0,0.00,0,0,0.00,0,3,2.20,3071,0,0.00,0,0,0/0,Nm,deg,
05.04.2025,01:06:22,5,0,1.5,0,0.00,0,0,0.00,0,3,2.20,1971,0,0.00,0,0,0/0,Nm,deg,
05.04.2025,01:06:25,5,0,1.9,0,0.00,0,0,0.00,0,3,2.19,1894,0,0.00,0,0,0/0,Nm,deg,
05.04.2025,01:06:29,5,0,1.5,0,0.00,0,0,0.00,0,3,2.27,1811,0,0.00,0,0,0/0,Nm,deg,
05.04.2025,01:06:32,5,5,1.5,0,0.00,0,0,0.00,0,0,0.00,0,1,2.32,1625,0,0/0,Nm,deg,
05.04.2025,01:06:35,7,10,1.0,0,0.00,0,0,0.00,0,0,0.00,0,1,0.11,2431,0,0/0,Nm,deg,
05.04.2025,01:06:37,5,0,1.4,0,0.00,0,0,0.00,0,3,2.25,1896,0,0.00,0,0,0/0,Nm,deg,
05.04.2025,01:06:44,5,0,1.3,0,0.00,0,0,0.00,0,3,2.25,1933,0,0.00,0,0,0/0,Nm,deg,
05.04.2025,01:06:47,5,0,1.6,0,0.00,0,0,0.00,0,3,2.20,2547,0,0.00,0,0,0/0,Nm,deg,
05.04.2025,01:06:51,5,0,2.0,0,0.00,0,0,0.00,0,3,2.20,3430,0,0.00,0,0,0/0,Nm,deg,
05.04.2025,01:06:54,5,0,1.9,0,0.00,0,0,0.00,0,3,2.24,3199,0,0.00,0,0,0/0,Nm,deg,
05.04.2025,01:11:57,5,0,1.4,0,0.00,0,0,0.00,0,3,2.21,1706,0,0.00,0,0,0/0,Nm,deg,
05.04.2025,01:12:01,5,0,1.9,0,0.00,0,0,0.00,0,3,2.30,2112,0,0.00,0,0,0/0,Nm,deg,
05.04.2025,01:12:05,5,0,1.7,0,0.00,0,0,0.00,0,3,2.21,1860,0,0.00,0,0,0/0,Nm,deg,
05.04.2025,01:12:08,5,0,1.4,0,0.00,0,0,0.00,0,3,2.22,1610,0,0.00,0,0,0/0,Nm,deg,
05.04.2025,01:12:12,5,0,1.3,0,0.00,0,0,0.00,0,3,2.27,1814,0,0.00,0,0,0/0,Nm,deg,
05.04.2025,01:12:19,5,0,1.4,0,0.00,0,0,0.00,0,3,2.20,2115,0,0.00,0,0,0/0,Nm,deg,
05.04.2025,01:12:22,5,0,7.5,0,0.00,0,0,0.00,0,3,2.21,2398,0,0.00,0,0,0/0,Nm,deg,
05.04.2025,01:12:33,5,0,2.0,0,0.00,0,0,0.00,0,3,2.20,3369,0,0.00,0,0,0/0,Nm,deg,
05.04.2025,01:18:56,1,0,0.4,0,0.00,0,0,0.00,0,3,4.27,51,0,0.00,0,0,0/0,Nm,deg,
05.04.2025,01:18:57,1,0,0.4,0,0.00,0,0,0.00,0,3,4.26,50,0,0.00,0,0,0/0,Nm,deg,
05.04.2025,01:18:58,1,0,0.4,0,0.00,0,0,0.00,0,3,4.26,40,0,0.00,0,0,0/0,Nm,deg,
05.04.2025,01:18:59,1,0,0.5,0,0.00,0,0,0.00,0,3,4.25,57,0,0.00,0,0,0/0,Nm,deg,
05.04.2025,01:19:01,1,0,0.4,0,0.00,0,0,0.00,0,3,4.25,56,0,0.00,0,0,0/0,Nm,deg,
05.04.2025,01:19:02,1,0,0.5,0,0.00,0,0,0.00,0,3,4.24,58,0,0.00,0,0,0/0,Nm,deg,
05.04.2025,01:19:03,1,0,0.4,0,0.00,0,0,0.00,0,3,4.25,54,0,0.00,0,0,0/0,Nm,deg,
05.04.2025,01:19:04,1,0,0.4,0,0.00,0,0,0.00,0,3,4.25,59,0,0.00,0,0,0/0,Nm,deg,
05.04.2025,01:19:05,1,0,0.5,0,0.00,0,0,0.00,0,3,4.26,54,0,0.00,0,0,0/0,Nm,deg,
05.04.2025,01:19:06,1,0,0.4,0,0.00,0,0,0.00,0,3,4.25,62,0,0.00,0,0,0/0,Nm,deg,
05.04.2025,01:19:08,1,0,0.4,0,0.00,0,0,0.00,0,3,4.25,61,0,0.00,0,0,0/0,Nm,deg,
05.04.2025,01:19:09,1,0,0.4,0,0.00,0,0,0.00,0,3,4.27,59,0,0.00,0,0,0/0,Nm,deg,
05.04.2025,01:19:11,1,0,0.4,0,0.00,0,0,0.00,0,3,4.24,56,0,0.00,0,0,0/0,Nm,deg,
05.04.2025,01:19:12,1,0,0.4,0,0.00,0,0,0.00,0,3,4.24,56,0,0.00,0,0,0/0,Nm,deg,
05.04.2025,01:19:13,1,0,0.4,0,0.00,0,0,0.00,0,3,4.24,56,0,0.00,0,0,0/0,Nm,deg,
05.04.2025,01:19:14,1,0,0.5,0,0.00,0,0,0.00,0,3,4.25,45,0,0.00,0,0,0/0,Nm,deg,
05.04.2025,01:19:15,1,0,0.6,0,0.00,0,0,0.00,0,3,4.24,50,0,0.00,0,0,0/0,Nm,deg,
05.04.2025,01:19:17,1,0,0.4,0,0.00,0,0,0.00,0,3,4.25,44,0,0.00,0,0,0/0,Nm,deg,
05.04.2025,01:19:19,1,0,0.4,0,0.00,0,0,0.00,0,3,4.27,48,0,0.00,0,0,0/0,Nm,deg,
05.04.2025,01:19:20,1,0,0.5,0,0.00,0,0,0.00,0,3,4.25,52,0,0.00,0,0,0/0,Nm,deg,
05.04.2025,01:20:57,5,0,1.5,0,0.00,0,0,0.00,0,3,2.24,1954,0,0.00,0,0,0/0,Nm,deg,
