#001_Date,#002_Time,#003_Programnumber,#004_Status,#005_Total Time,#006_Step1,#010_Torque1,#014_Angle1,#015_Step2,#019_Torque2,#023_Angle2,#024_Step3,#028_Torque3,#032_Angle3,#033_StepNOK,#037_TorqueNOK,#041_AngleNOK,#045_FC Error,#046_FC Counter,#042_Torque Unit,#043_Angle Unit,#047_Remark
08.04.2025,01:04:10,1,0,0.5,0,0.00,0,0,0.00,0,3,4.25,35,0,0.00,0,0,0/0,Nm,deg,
08.04.2025,01:04:11,7,0,1.4,0,0.00,0,0,0.00,0,3,0.04,4000,0,0.00,0,0,0/0,Nm,deg,
08.04.2025,01:04:14,1,0,3.1,0,0.00,0,0,0.00,0,3,4.29,4043,0,0.00,0,0,0/0,Nm,deg,
08.04.2025,01:04:19,1,0,0.4,0,0.00,0,0,0.00,0,3,4.24,40,0,0.00,0,0,0/0,Nm,deg,
08.04.2025,01:04:20,1,0,0.5,0,0.00,0,0,0.00,0,3,4.24,39,0,0.00,0,0,0/0,Nm,deg,
08.04.2025,01:04:22,1,0,0.4,0,0.00,0,0,0.00,0,3,4.24,69,0,0.00,0,0,0/0,Nm,deg,
08.04.2025,01:04:23,1,0,0.5,0,0.00,0,0,0.00,0,3,4.24,54,0,0.00,0,0,0/0,Nm,deg,
08.04.2025,01:04:39,5,0,1.8,0,0.00,0,0,0.00,0,3,2.26,2211,0,0.00,0,0,0/0,Nm,deg,
08.04.2025,01:04:43,5,0,2.4,0,0.00,0,0,0.00,0,3,2.20,2643,0,0.00,0,0,0/0,Nm,deg,
08.04.2025,01:04:47,5,0,1.5,0,0.00,0,0,0.00,0,3,2.27,1868,0,0.00,0,0,0/0,Nm,deg,
08.04.2025,01:04:49,5,0,1.5,0,0.00,0,0,0.00,0,3,2.25,2014,0,0.00,0,0,0/0,Nm,deg,
08.04.2025,01:04:53,5,0,4.9,0,0.00,0,0,0.00,0,3,2.22,1821,0,0.00,0,0,0/0,Nm,deg,
08.04.2025,01:05:01,5,0,1.9,0,0.00,0,0,0.00,0,3,2.20,3226,0,0.00,0,0,0/0,Nm,deg,
08.04.2025,01:05:04,5,0,1.5,0,0.00,0,0,0.00,0,3,2.20,2114,0,0.00,0,0,0/0,Nm,deg,
08.04.2025,01:05:07,5,0,1.7,0,0.00,0,0,0.00,0,3,2.20,2760,0,0.00,0,0,0/0,Nm,deg,
08.04.2025,01:06:54,5,0,1.8,0,0.00,0,0,0.00,0,3,2.29,2341,0,0.00,0,0,0/0,Nm,deg,
08.04.2025,01:06:56,5,0,2.6,0,0.00,0,0,0.00,0,3,2.24,2182,0,0.00,0,0,0/0,Nm,deg,
08.04.2025,01:07:01,5,0,1.6,0,0.00,0,0,0.00,0,3,2.28,2318,0,0.00,0,0,0/0,Nm,deg,
08.04.2025,01:07:05,5,0,1.8,0,0.00,0,0,0.00,0,3,2.22,2049,0,0.00,0,0,0/0,Nm,deg,
08.04.2025,01:07:09,5,0,1.8,0,0.00,0,0,0.00,0,3,2.21,2181,0,0.00,0,0,0/0,Nm,deg,
08.04.2025,01:07:12,5,0,2.0,0,0.00,0,0,0.00,0,3,2.20,3390,0,0.00,0,0,0/0,Nm,deg,
08.04.2025,01:07:16,5,0,1.4,0,0.00,0,0,0.00,0,3,2.20,1993,0,0.00,0,0,0/0,Nm,deg,
08.04.2025,01:07:19,5,0,1.8,0,0.00,0,0,0.00,0,3,2.20,2868,0,0.00,0,0,0/0,Nm,deg,
08.04.2025,01:09:23,1,0,0.9,0,0.00,0,0,0.00,0,3,4.37,723,0,0.00,0,0,0/0,Nm,deg,
08.04.2025,01:09:25,1,0,0.5,0,0.00,0,0,0.00,0,3,4.26,34,0,0.00,0,0,0/0,Nm,deg,
08.04.2025,01:09:27,1,0,0.4,0,0.00,0,0,0.00,0,3,4.24,32,0,0.00,0,0,0/0,Nm,deg,
08.04.2025,01:09:29,7,0,1.4,0,0.00,0,0,0.00,0,3,0.08,4000,0,0.00,0,0,0/0,Nm,deg,
08.04.2025,01:09:32,1,0,2.8,0,0.00,0,0,0.00,0,3,4.51,3672,0,0.00,0,0,0/0,Nm,deg,
08.04.2025,01:09:36,1,0,0.4,0,0.00,0,0,0.00,0,3,4.24,45,0,0.00,0,0,0/0,Nm,deg,
08.04.2025,01:09:55,5,0,1.8,0,0.00,0,0,0.00,0,3,2.21,2149,0,0.00,0,0,0/0,Nm,deg,
08.04.2025,01:09:58,5,0,1.7,0,0.00,0,0,0.00,0,3,2.19,1786,0,0.00,0,0,0/0,Nm,deg,
08.04.2025,01:10:02,5,0,1.5,0,0.00,0,0,0.00,0,3,2.28,1990,0,0.00,0,0,0/0,Nm,deg,
08.04.2025,01:10:05,5,0,2.1,0,0.00,0,0,0.00,0,3,2.26,2130,0,0.00,0,0,0/0,Nm,deg,
08.04.2025,01:10:08,5,0,1.9,0,0.00,0,0,0.00,0,3,2.22,2191,0,0.00,0,0,0/0,Nm,deg,
08.04.2025,01:10:12,5,0,2.1,0,0.00,0,0,0.00,0,3,2.20,3593,0,0.00,0,0,0/0,Nm,deg,
08.04.2025,01:10:16,5,0,1.4,0,0.00,0,0,0.00,0,3,2.17,2102,0,0.00,0,0,0/0,Nm,deg,
08.04.2025,01:10:18,5,0,1.9,0,0.00,0,0,0.00,0,3,2.20,3231,0,0.00,0,0,0/0,Nm,deg,
08.04.2025,01:11:41,1,0,1.5,0,0.00,0,0,0.00,0,3,4.36,1566,0,0.00,0,0,0/0,Nm,deg,
08.04.2025,01:11:45,7,0,1.4,0,0.00,0,0,0.00,0,3,0.09,4000,0,0.00,0,0,0/0,Nm,deg,
08.04.2025,01:11:47,7,0,1.3,0,0.00,0,0,0.00,0,3,0.08,4000,0,0.00,0,0,0/0,Nm,deg,
08.04.2025,01:11:50,7,0,1.4,0,0.00,0,0,0.00,0,3,0.02,4000,0,0.00,0,0,0/0,Nm,deg,
08.04.2025,01:11:54,1,0,2.9,0,0.00,0,0,0.00,0,3,4.40,3750,0,0.00,0,0,0/0,Nm,deg,
08.04.2025,01:11:59,1,0,0.4,0,0.00,0,0,0.00,0,3,4.24,45,0,0.00,0,0,0/0,Nm,deg,
08.04.2025,01:13:05,5,0,1.6,0,0.00,0,0,0.00,0,3,2.18,2034,0,0.00,0,0,0/0,Nm,deg,
08.04.2025,01:13:08,5,0,2.1,0,0.00,0,0,0.00,0,3,2.21,1932,0,0.00,0,0,0/0,Nm,deg,
08.04.2025,01:13:11,5,0,2.1,0,0.00,0,0,0.00,0,3,2.22,2102,0,0.00,0,0,0/0,Nm,deg,
08.04.2025,01:13:15,5,3,2.8,0,0.00,0,0,0.00,0,0,0.00,0,1,1.16,5000,0,0/0,Nm,deg,
08.04.2025,01:13:20,7,0,1.4,0,0.00,0,0,0.00,0,3,0.00,4000,0,0.00,0,0,0/0,Nm,deg,
08.04.2025,01:13:25,5,0,1.5,0,0.00,0,0,0.00,0,3,2.22,2083,0,0.00,0,0,0/0,Nm,deg,
08.04.2025,01:13:27,5,0,1.8,0,0.00,0,0,0.00,0,3,2.21,2107,0,0.00,0,0,0/0,Nm,deg,
08.04.2025,01:13:31,5,0,2.1,0,0.00,0,0,0.00,0,3,2.20,3509,0,0.00,0,0,0/0,Nm,deg,
08.04.2025,01:13:35,5,0,1.4,0,0.00,0,0,0.00,0,3,2.20,2218,0,0.00,0,0,0/0,Nm,deg,
08.04.2025,01:13:37,5,0,1.7,0,0.00,0,0,0.00,0,3,2.25,2687,0,0.00,0,0,0/0,Nm,deg,
08.04.2025,01:16:19,5,0,1.5,0,0.00,0,0,0.00,0,3,2.18,2291,0,0.00,0,0,0/0,Nm,deg,
08.04.2025,01:16:21,5,0,2.1,0,0.00,0,0,0.00,0,3,2.17,2023,0,0.00,0,0,0/0,Nm,deg,
08.04.2025,01:16:25,5,0,2.0,0,0.00,0,0,0.00,0,3,2.26,3211,0,0.00,0,0,0/0,Nm,deg,
08.04.2025,01:16:28,5,5,1.7,0,0.00,0,0,0.00,0,0,0.00,0,1,2.31,1851,0,0/0,Nm,deg,
08.04.2025,01:16:33,5,0,5.2,0,0.00,0,0,0.00,0,3,2.18,1833,0,0.00,0,0,0/0,Nm,deg,
08.04.2025,01:16:40,5,0,2.0,0,0.00,0,0,0.00,0,3,2.20,3437,0,0.00,0,0,0/0,Nm,deg,
08.04.2025,01:16:43,5,0,1.4,0,0.00,0,0,0.00,0,3,2.18,1954,0,0.00,0,0,0/0,Nm,deg,
08.04.2025,01:16:46,5,0,2.0,0,0.00,0,0,0.00,0,3,2.20,3228,0,0.00,0,0,0/0,Nm,deg,
08.04.2025,01:22:33,1,0,0.9,0,0.00,0,0,0.00,0,3,4.37,602,0,0.00,0,0,0/0,Nm,deg,
